texte,domaine,severite,impact,cible,friction
J'ai une douleur intense. C'est grave ?,MÉDICAL,3,2,0,MANQUE_LIEU
Mon pouls est rapide. Qu'est-ce que c'est ?,MÉDICAL,4,1,0,MANQUE_LIEU
J'ai des signes de fièvre. Urgent ?,MÉDICAL,3,2,0,MANQUE_LIEU
Je ressens une forte douleur abdominale. Urgent ?,MÉDICAL,4,1,0,MANQUE_LIEU
SOS inondation !,RISQUES ENVIRONNEMENTAUX,4,3,2,MANQUE_CONTEXTE
Vivez! Pleuie intense!,RISQUES ENVIRONNEMENTAUX,3,4,2,MANQUE_LIEU
Accident sur route!,RISQUES ENVIRONNEMENTAUX,4,2,0,MANQUE_LIEU
"En route, risque inondation!",RISQUES ENVIRONNEMENTAUX,3,3,2,MANQUE_CONTEXTE
"Pluie forte, gardez la tête baissée!",RISQUES ENVIRONNEMENTAUX,3,2,0,MANQUE_LIEU
DNS serveur ne fonctionne pas,DIGITAL SUPPORT,3,2,2,MANQUE_CONTEXTE
Problème avec le serveur DNS,DIGITAL SUPPORT,3,2,2,MANQUE_CONTEXTE
Serveur DNS hors ligne,DIGITAL SUPPORT,4,1,0,MANQUE_LIEU
Médecin? J'ai besoin d'aide!,ASSISTANCE SOCIALE,4,1,0,MANQUE_LIEU
Suicide! Je vais le faire!,ASSISTANCE SOCIALE,4,1,0,MANQUE_LIEU
SOS! Je vais sauter du pont!,ASSISTANCE SOCIALE,4,1,0,MANQUE_LIEU
Médecin! Vite!,ASSISTANCE SOCIALE,4,1,0,MANQUE_LIEU
Suivez-moi,ASSISTANCE SOCIALE,3,2,4,MANQUE_IDENTIFIANT
Coupure profonde. Actez maintenant.,MÉDICAL,4,1,0,MANQUE_LIEU
URGENT : Coupure profonde. Répondre immédiatement.,MÉDICAL,4,1,0,MANQUE_LIEU
Coupure profonde. Intervention nécessaire.,MÉDICAL,4,1,0,MANQUE_LIEU
Coupure profonde critique. Répondre immédiatement.,MÉDICAL,4,1,0,MANQUE_LIEU
SOS asthme,MÉDICAL,4,1,0,MANQUE_LIEU
Asthme critique,MÉDICAL,2,3,4,MANQUE_IDENTIFIANT
Respirer mal,MÉDICAL,1,2,0,MANQUE_CONTEXTE
Vite aide,MÉDICAL,3,2,4,COMPLET
Pylône effondré! Quelqu'un aide!,ÉNERGIE & INFRASTRUCTURES,4,1,0,MANQUE_LIEU
Aide immédiate nécessaire! Pylône brisé!,ÉNERGIE & INFRASTRUCTURES,4,1,0,MANQUE_LIEU
Panne électrique! Urgent!,ÉNERGIE & INFRASTRUCTURES,4,1,0,MANQUE_LIEU
Effondrement d'un pylône! Help!,ÉNERGIE & INFRASTRUCTURES,4,1,0,MANQUE_LIEU
Pylône cassé! Aide rapide!,ÉNERGIE & INFRASTRUCTURES,4,1,0,MANQUE_LIEU
Serveur DNS ne répond pas.,DIGITAL SUPPORT,4,1,0,MANQUE_LIEU
Mon site ne fonctionne pas!,DIGITAL SUPPORT,3,2,4,MANQUE_CONTEXTE
"Serveur DNS down, aide-moi!",DIGITAL SUPPORT,4,1,0,MANQUE_LIEU
Mon internet ne marche pas.,DIGITAL SUPPORT,2,1,4,MANQUE_CONTEXTE
Serveur DNS inaccessible.,DIGITAL SUPPORT,3,2,4,MANQUE_LIEU
Je perds mon arme !,NON_URGENT,1,1,0,MANQUE_LIEU
Mon énergie est basse !,NON_URGENT,1,1,0,MANQUE_LIEU
Je suis coincé !,NON_URGENT,1,1,0,MANQUE_LIEU
Ma vue se trouble !,NON_URGENT,1,1,0,MANQUE_LIEU
Mon trousseau est vide !,NON_URGENT,1,1,0,MANQUE_LIEU
Asthme critique. Urgent.,MÉDICAL,4,1,0,MANQUE_LIEU
Respirer difficile. Demande aide.,MÉDICAL,4,1,0,MANQUE_LIEU
Asthme très grave. Appel urgent.,MÉDICAL,4,1,0,MANQUE_LIEU
En crise asthmatique. Besoin d'aide.,MÉDICAL,4,1,0,MANQUE_LIEU
Spirales asthmatiques. Urgence immédiate.,MÉDICAL,4,1,0,MANQUE_LIEU
Arrêt bus tardy! Vite s'il te plaît!,NON_URGENT,1,1,0,MANQUE_LIEU
"Bus pas là, j'ai du mal!",NON_URGENT,1,1,0,MANQUE_LIEU
Je dois être en train de débarquer!,NON_URGENT,1,1,0,MANQUE_LIEU
"Bus en retard! S'il te plaît, aide!",NON_URGENT,1,1,0,MANQUE_LIEU
Bus tardy! Je suis en retard!,NON_URGENT,1,1,0,MANQUE_LIEU
Arret,NON_URGENT,1,1,0,MANQUE_CONTEXTE
Retard bus ligne 2.,NON_URGENT,1,1,0,MANQUE_CONTEXTE
Bus ligne A arrêté.,NON_URGENT,1,1,0,MANQUE_CONTEXTE
Retard bus 3h.,NON_URGENT,1,1,0,MANQUE_CONTEXTE
Bus ligne B bloqué.,NON_URGENT,1,1,0,MANQUE_CONTEXTE
Serveur DNS down! Urgent!,DIGITAL SUPPORT,4,2,0,MANQUE_CONTEXTE
Mon site est hors ligne! DNS down!,DIGITAL SUPPORT,3,2,0,MANQUE_LIEU
"Serveur DNS down, ça fait flipper!",DIGITAL SUPPORT,4,1,0,MANQUE_CONTEXTE
Retard du bus vers l'école.,NON_URGENT,1,1,0,MANQUE_LIEU
Arrêt du bus proche de chez moi.,NON_URGENT,1,1,0,MANQUE_LIEU
Retard du bus pour l'aéroport.,NON_URGENT,1,1,0,MANQUE_LIEU
Arrêt du bus devant mon bureau.,NON_URGENT,1,1,0,MANQUE_LIEU
Retard du bus pour le match de football.,NON_URGENT,1,1,0,MANQUE_LIEU
Blackout total,ÉNERGIE & INFRASTRUCTURES,3,4,2,MANQUE_CONTEXTE
Incendie cuisine! Aide immédiate!,POMPIER,4,1,0,MANQUE_LIEU
Feu dans le restaurant! Urgent!,POMPIER,4,1,0,MANQUE_LIEU
Incendie cuisson! Faites attention!,POMPIER,4,1,0,MANQUE_LIEU
Feu dans l'école! Appel d'urgence!,POMPIER,4,1,0,MANQUE_LIEU
Incendie cuisine! Rendez-vous là-bas!,POMPIER,4,1,0,MANQUE_LIEU
Pompiers ! Urgent ! Véhicule bloqué !,POMPIER,4,2,0,MANQUE_LIEU
Faux numéro ! Urgent ! Incendie dans un appartement !,POMPIER,4,3,0,MANQUE_LIEU
Pompiers ? Qui est là ? Urgent ! Accident routier !,POMPIER,4,1,0,MANQUE_LIEU
Pompiers ! Urgent ! Embouteillage sur l'autoroute !,POMPIER,4,3,0,MANQUE_LIEU
Animaux en détresse !,ANIMALIER,4,1,0,MANQUE_LIEU
"Voyageurs, aidez !",ANIMALIER,3,1,0,MANQUE_LIEU
Maudit ces chiens !,ANIMALIER,4,1,0,MANQUE_LIEU
Animals in danger!,ANIMALIER,3,1,0,MANQUE_LIEU
"Stop, help animals!",ANIMALIER,4,1,0,MANQUE_LIEU
Pizza ?,NON_URGENT,1,1,0,MANQUE_LIEU
Commande erreur ?,NON_URGENT,1,1,0,MANQUE_CONTEXTE
Numéro d'hôpital indisponible. Aide immédiate requise.,ÉNERGIE & INFRASTRUCTURES,4,2,0,MANQUE_LIEU
Problème avec les générateurs. Hôpital ne fonctionne pas.,ÉNERGIE & INFRASTRUCTURES,3,2,0,MANQUE_LIEU
Alarme fausse au hôpital. Résolution requise.,ÉNERGIE & INFRASTRUCTURES,2,1,0,MANQUE_LIEU
Problème avec les batteries. Hôpital sans courant.,ÉNERGIE & INFRASTRUCTURES,4,3,0,MANQUE_LIEU
Problème avec les lignes d'approvisionnement. Aide immédiate requise.,ÉNERGIE & INFRASTRUCTURES,3,2,0,MANQUE_LIEU
Pouvez-vous me rappeler où j'ai commandé ma pizza?,NON_URGENT,1,1,0,MANQUE_LIEU
"Je suis désolé, mais je n'ai plus ma commande.",NON_URGENT,1,1,0,MANQUE_LIEU
Ma commande de pizza est-elle toujours en cours?,NON_URGENT,1,1,0,MANQUE_LIEU
Je ne sais pas où mon pizza est.,NON_URGENT,1,1,0,MANQUE_LIEU
Ma commande n'est pas arrivée. Où est-elle?,NON_URGENT,1,1,0,MANQUE_LIEU
Trouvez immédiatement un individu rôdant dangereusement.,POLICE,4,1,0,MANQUE_LIEU
Il s'agit d'un danger sur la route.,POLICE,3,1,0,MANQUE_LIEU
Un individu dangereux sur la route.,POLICE,4,1,0,MANQUE_LIEU
"Appeler police, individu dangereux.",POLICE,4,1,0,MANQUE_LIEU
"Individu rôdant dangereusement, aidez immédiatement.",POLICE,4,1,0,MANQUE_LIEU
Appel d'urgence ! Suicide pont! Personne !,ASSISTANCE SOCIALE,4,2,0,MANQUE_CONTEXTE
Suicide pont! Urgent !,ASSISTANCE SOCIALE,4,2,0,MANQUE_LIEU
Fuite de gaz suspecte près du centre-ville !,POMPIER,4,2,2,COMPLET
Quelqu'un dit qu'il y a une fuite de gaz à la maison !,POMPIER,3,2,0,MANQUE_LIEU
Fuite de gaz dans une rue proche !,POMPIER,4,2,0,MANQUE_LIEU
À l'aide,DIGITAL SUPPORT,2,1,0,MANQUE_LIEU
Problème serveur,DIGITAL SUPPORT,3,2,4,MANQUE_LIEU
Feux tricolores HS,SERVICES URBAINS,4,1,0,MANQUE_LIEU
Problème avec les feux tricolores HS de la nuit dernière,SERVICES URBAINS,2,3,2,MANQUE_CONTEXTE
SDF hypothermie,ASSISTANCE SOCIALE,4,1,0,MANQUE_LIEU
SDF glacé,ASSISTANCE SOCIALE,3,2,0,MANQUE_LIEU
Appel urgent,ASSISTANCE SOCIALE,4,1,0,MANQUE_LIEU
Alerte! Boue sur route!,RISQUES ENVIRONNEMENTAUX,3,2,0,MANQUE_CONTEXTE
"Boue noire, aide vite!",RISQUES ENVIRONNEMENTAUX,4,1,0,MANQUE_LIEU
Coulée de boue sur les trottoirs!,RISQUES ENVIRONNEMENTAUX,3,2,0,MANQUE_IDENTIFIANT
Boue noire devant chez-vous!,RISQUES ENVIRONNEMENTAUX,4,1,0,MANQUE_LIEU
"Animal blessé, aidez-moi !",ANIMALIER,4,1,0,MANQUE_LIEU
Animal en train de souffrir ! Aidez-moi immédiatement !,ANIMALIER,4,1,0,MANQUE_LIEU
Serveur down! Rendez-vous dans les couloirs!,CYBERSÉCURITÉ,4,2,0,MANQUE_LIEU
Alerte! Intrusion dans le hall!,CYBERSÉCURITÉ,3,2,0,MANQUE_LIEU
Serveur hacker! Fuite de données!,CYBERSÉCURITÉ,4,3,0,MANQUE_LIEU
Intrusion server! Rendez-vous à droite!,CYBERSÉCURITÉ,4,2,0,MANQUE_LIEU
Serveur offline! Rendez-vous à gauche!,CYBERSÉCURITÉ,4,2,0,MANQUE_LIEU
Coulée de boue - Urgent !,RISQUES ENVIRONNEMENTAUX,4,3,2,MANQUE_CONTEXTE
Piste glissante - Risque !,RISQUES ENVIRONNEMENTAUX,3,2,0,MANQUE_LIEU
Route inondée - Attention !,RISQUES ENVIRONNEMENTAUX,4,3,2,MANQUE_CONTEXTE
Boue sur le trottoir - Urgent !,RISQUES ENVIRONNEMENTAUX,3,2,0,MANQUE_LIEU
Gelée sur le parking - Attention !,RISQUES ENVIRONNEMENTAUX,3,2,0,MANQUE_LIEU
Aide immédiate pont,ASSISTANCE SOCIALE,4,1,0,MANQUE_LIEU
Situation dangereuse pont,ASSISTANCE SOCIALE,4,1,0,MANQUE_LIEU
"TGV bloqué, quel gare ?",TRANSPORT & MOBILITÉ,4,1,0,MANQUE_LIEU
"Accident TGV, où suis-je ?",TRANSPORT & MOBILITÉ,3,2,2,MANQUE_CONTEXTE
"Train arrêté, comment sortir ?",TRANSPORT & MOBILITÉ,2,1,0,MANQUE_LIEU
"Problème TGV, quel réparateur ?",TRANSPORT & MOBILITÉ,3,2,2,MANQUE_CONTEXTE
"TGV bloqué, où est le prochain ?",TRANSPORT & MOBILITÉ,3,1,0,MANQUE_LIEU
"SDF hypothermie, réchauffer immédiatement",ASSISTANCE SOCIALE,4,1,0,MANQUE_LIEU
"SDF hypo, urgente, aider immédiatement",ASSISTANCE SOCIALE,4,1,0,MANQUE_LIEU
"SDF hypothermie, appel médical urgent",ASSISTANCE SOCIALE,4,1,0,MANQUE_LIEU
"SDF hypothermie critique, aide rapidement",ASSISTANCE SOCIALE,4,1,0,MANQUE_LIEU
Au feu,ASSISTANCE SOCIALE,4,1,0,MANQUE_LIEU
Ça saigne,ASSISTANCE SOCIALE,3,2,0,MANQUE_LIEU
Vite police,ASSISTANCE SOCIALE,4,2,0,MANQUE_LIEU
Fuite suspecte de gaz.,POMPIER,4,1,0,MANQUE_LIEU
Analyse du point d'échappement.,POMPIER,3,2,4,MANQUE_CONTEXTE
Évaluation des dommages potentiels.,POMPIER,2,3,4,MANQUE_LIEU
Préparation de l'évacuation.,POMPIER,2,3,4,MANQUE_LIEU
Aide immédiate! Asthme critique!,MÉDICAL,4,1,0,MANQUE_LIEU
URGENT! Asthme grave!,MÉDICAL,4,1,0,MANQUE_LIEU
Asthme critique! Besoin d'aide!,MÉDICAL,4,1,0,MANQUE_LIEU
Doggue terrifié.,ANIMALIER,4,1,0,MANQUE_LIEU
Ma chienne est dangereuse!,ANIMALIER,3,2,2,MANQUE_CONTEXTE
"Fuyez, chien énorme!",ANIMALIER,4,1,0,MANQUE_LIEU
Doggue effrayant! aidez!,ANIMALIER,4,1,0,MANQUE_LIEU
"Chien hostile, aidez-moi!",ANIMALIER,4,1,0,MANQUE_LIEU
Hôpital X: blackout total.,ÉNERGIE & INFRASTRUCTURES,4,1,0,MANQUE_LIEU
Hôpital Y: panne électrique.,ÉNERGIE & INFRASTRUCTURES,4,1,0,MANQUE_LIEU
Hôpital Z: blackout immédiat.,ÉNERGIE & INFRASTRUCTURES,4,1,0,MANQUE_LIEU
Hôpital A: panne électrique critique.,ÉNERGIE & INFRASTRUCTURES,4,1,0,MANQUE_LIEU
Hôpital B: blackout total urgent.,ÉNERGIE & INFRASTRUCTURES,4,1,0,MANQUE_LIEU
Fuite de gaz. Je suis seul.,POMPIER,4,1,0,MANQUE_LIEU
"Gaz, aide-urgent.",POMPIER,4,1,0,MANQUE_LIEU
Fuite de gaz ici. Urgent !,POMPIER,4,1,0,MANQUE_LIEU
"Gaz, aide immédiate.",POMPIER,4,1,0,MANQUE_LIEU
"Fuite de gaz, je panique.",POMPIER,4,1,0,MANQUE_LIEU
Veuillez indiquer la localisation exacte.,ANIMALIER,3,2,4,MANQUE_LIEU
Confirmez l'identité de l'animal concerné.,ANIMALIER,3,2,4,MANQUE_IDENTIFIANT
Précisez les symptômes observés.,ANIMALIER,3,2,4,MANQUE_SYMPTOMES
Rappel : vérifiez la sécurité de tous les intervenants.,ANIMALIER,2,1,0,MANQUE_CONTEXTE
Assurez-vous que tout le monde est calme et respectueux.,ANIMALIER,2,1,0,MANQUE_CONTEXTE
URGENCE: Individu rôdant dangereusement! Vite!,POLICE,4,1,0,MANQUE_LIEU
"URGENCE: Appel police, individu non réactif!",POLICE,4,1,0,MANQUE_LIEU
"URGENCE: Personne appelle police, individu inquiet!",POLICE,4,1,0,MANQUE_LIEU
"URGENCE: Individu agit anormalement, aidez!",POLICE,4,1,0,MANQUE_LIEU
Faux numéro ? C'est qui ?,ASSISTANCE SOCIALE,1,1,0,MANQUE_LIEU
Ma pizza froide ! Aidez-moi !,ASSISTANCE SOCIALE,2,2,0,MANQUE_LIEU
Ongle cassé ! Qu'est-ce que c'est ?,ASSISTANCE SOCIALE,1,1,0,MANQUE_LIEU
Mon téléphone ne marche pas ! Urgent !,ASSISTANCE SOCIALE,3,2,0,MANQUE_CONTEXTE
URGENCE MÉDICALE,MÉDICAL,4,1,0,MANQUE_LIEU
Hémorragie sévère.,MÉDICAL,4,1,0,MANQUE_LIEU
URGENCE Hémorragie.,MÉDICAL,4,1,0,MANQUE_LIEU
Patient en hémorragie.,MÉDICAL,4,1,0,MANQUE_LIEU
Police ! Appel d'urgence ! Cambriolage en cours !,POLICE,4,3,2,MANQUE_CONTEXTE
"Salut les gars, il y a une blague ! Cambriolage ? T'es sérieux ?",POLICE,1,2,0,MANQUE_LIEU
"Oh non, c'est du pur cinéma ! Cambriolage ? T'es sérieux ?",POLICE,1,2,0,MANQUE_LIEU
Enfant seul! Aide immédiate!,RISQUES ENVIRONNEMENTAUX,4,1,0,MANQUE_LIEU
"S'il pleut, prends un parapluie!",RISQUES ENVIRONNEMENTAUX,1,1,0,MANQUE_LIEU
Météo chaude! Bois beaucoup d'eau!,RISQUES ENVIRONNEMENTAUX,1,1,0,MANQUE_LIEU
Prends le temps! Pas de pression!,RISQUES ENVIRONNEMENTAUX,1,1,0,MANQUE_LIEU
Forte vent! Ne déplace pas les objets!,RISQUES ENVIRONNEMENTAUX,1,1,0,MANQUE_LIEU
Boue noire sur route.,RISQUES ENVIRONNEMENTAUX,3,2,0,MANQUE_CONTEXTE
Boue sur le trottoir.,RISQUES ENVIRONNEMENTAUX,2,1,0,MANQUE_LIEU
Trou béant route ! Urgent!,SERVICES URBAINS,4,1,0,MANQUE_LIEU
Route cassée devant ma maison.,SERVICES URBAINS,3,2,4,MANQUE_CONTEXTE
Béton débris sur la chaussée.,SERVICES URBAINS,3,2,4,MANQUE_CONTEXTE
Route lacunaire près du marché.,SERVICES URBAINS,3,2,4,MANQUE_CONTEXTE
Trou béant sur la route principale.,SERVICES URBAINS,3,2,4,MANQUE_CONTEXTE
Hôpital en panne !,ÉNERGIE & INFRASTRUCTURES,4,3,2,MANQUE_CONTEXTE
Alerte ! Hôpital sans électricité !,ÉNERGIE & INFRASTRUCTURES,3,2,4,MANQUE_LIEU
Problème d'électricité à l'hôpital !,ÉNERGIE & INFRASTRUCTURES,2,1,0,MANQUE_MESSAGE_ERREUR
Coupure d'électricité ! Aidez-moi!,ÉNERGIE & INFRASTRUCTURES,4,2,0,MANQUE_LIEU
Smoke rising,RISQUES ENVIRONNEMENTAUX,4,1,0,MANQUE_LIEU
Air contamination!,RISQUES ENVIRONNEMENTAUX,3,2,4,MANQUE_CONTEXTE
Chemical leak!,RISQUES ENVIRONNEMENTAUX,3,2,4,MANQUE_LIEU
Immediate help needed,RISQUES ENVIRONNEMENTAUX,4,1,0,MANQUE_LIEU
Ventilating area,RISQUES ENVIRONNEMENTAUX,2,3,2,MANQUE_CONTEXTE
Mon pylône est tombé !,ÉNERGIE & INFRASTRUCTURES,4,1,0,MANQUE_LIEU
Electricité a coupé. Pylône cassé !,ÉNERGIE & INFRASTRUCTURES,4,1,0,MANQUE_LIEU
Pylône électrique tombe ! Aidez-moi !,ÉNERGIE & INFRASTRUCTURES,4,1,0,MANQUE_LIEU
Pylône tombe ! Pas d'électricité!,ÉNERGIE & INFRASTRUCTURES,4,1,0,MANQUE_LIEU
Serveur down - Contactez-moi,CYBERSÉCURITÉ,4,1,0,MANQUE_LIEU
Problème réseau - Serveur non répond,CYBERSÉCURITÉ,4,1,0,MANQUE_LIEU
Serveur inaccessible - Résolution,CYBERSÉCURITÉ,4,1,0,MANQUE_LIEU
Problème technique - Serveur hors ligne,CYBERSÉCURITÉ,4,1,0,MANQUE_LIEU
J'ai une hémorragie sévère !,MÉDICAL,4,1,0,MANQUE_LIEU
"Je suis à l'hôpital, aidez-moi !",MÉDICAL,3,2,0,MANQUE_CONTEXTE
Urgent : J'ai perdu une goutte !,MÉDICAL,3,2,0,MANQUE_LIEU
J'ai des couleurs dans mon sel !,MÉDICAL,1,1,0,MANQUE_LIEU
"Accident de voiture, hémorragie !",MÉDICAL,3,2,0,MANQUE_LIEU
Hypothermie détectée ! Personne ?,ASSISTANCE SOCIALE,3,2,0,MANQUE_LIEU
Personne hypo thermique ?,ASSISTANCE SOCIALE,2,3,0,MANQUE_LIEU
Hypothermie ! Besoin aide immédiate.,ASSISTANCE SOCIALE,3,2,0,MANQUE_CONTEXTE
Appel d'urgence hypothermie ?,ASSISTANCE SOCIALE,4,1,0,MANQUE_LIEU
Trou béant route - Urgence immédiate,SERVICES URBAINS,4,2,4,COMPLET
Réparation urgente route,SERVICES URBAINS,3,1,0,MANQUE_LIEU
Trou béant routier - Demande d'intervention rapide,SERVICES URBAINS,4,2,4,COMPLET
Réparation route urgente - Action immédiate requise,SERVICES URBAINS,4,2,4,COMPLET
Inondation rapide,RISQUES ENVIRONNEMENTAUX,4,2,4,MANQUE_LIEU
Commande pizza,NON_URGENT,1,1,0,MANQUE_LIEU
Pizza pas arrivée,NON_URGENT,1,1,0,MANQUE_LIEU
Mauvaise pizza,NON_URGENT,1,1,0,MANQUE_LIEU
Annuler commande,NON_URGENT,1,1,0,MANQUE_LIEU
Panne électricité,ÉNERGIE & INFRASTRUCTURES,3,2,0,MANQUE_CONTEXTE
Aide! Infarctus suspecté!,MÉDICAL,4,1,0,MANQUE_LIEU
URGENT: Infarctus?,MÉDICAL,4,1,0,MANQUE_LIEU
Infarctus suspecté.,MÉDICAL,3,1,0,MANQUE_LIEU
URGENT: Infarctus! Aide!,MÉDICAL,4,1,0,MANQUE_LIEU
Infarctus? Urgent!,MÉDICAL,4,1,0,MANQUE_LIEU
Béant! Urgent!,SERVICES URBAINS,4,1,0,MANQUE_LIEU
Route cassée à gauche!,SERVICES URBAINS,3,2,4,MANQUE_IDENTIFIANT
Béant! Réparer vite!,SERVICES URBAINS,4,1,0,MANQUE_LIEU
Trou dans le trottoir!,SERVICES URBAINS,2,3,4,MANQUE_CONTEXTE
TGV bloqué? Quelle gare?,TRANSPORT & MOBILITÉ,3,2,0,MANQUE_LIEU
"TGV bloqué, quel est le trains?",TRANSPORT & MOBILITÉ,4,3,0,MANQUE_IDENTIFIANT
"Mon TGV ne roule pas, où vais-je?",TRANSPORT & MOBILITÉ,3,2,0,MANQUE_CONTEXTE
Enfant seul! Nuage chimique!,RISQUES ENVIRONNEMENTAUX,4,1,0,MANQUE_LIEU
C'est un nuage chimique! Je suis perdu!,RISQUES ENVIRONNEMENTAUX,4,1,0,MANQUE_LIEU
DNS server down.,DIGITAL SUPPORT,3,2,4,COMPLET
Alerte rue Jeanne d'Arc,POLICE,4,1,0,MANQUE_LIEU
Rixe grave avenue Sainte-Claire,POLICE,4,1,0,MANQUE_LIEU
Troubles rue des Capucins,POLICE,4,1,0,MANQUE_LIEU
Affrontement rue Notre-Dame-des-Plats,POLICE,4,1,0,MANQUE_LIEU
Rixe entre voitures rue de la Paix,POLICE,4,1,0,MANQUE_LIEU
"Serveur DNS KO, aidez !",DIGITAL SUPPORT,4,1,0,MANQUE_LIEU
"DNS non accessible, quel serveur ?",DIGITAL SUPPORT,4,1,0,MANQUE_LIEU
"Serveur DNS down, besoin d'aide !",DIGITAL SUPPORT,4,1,0,MANQUE_LIEU
Dangereux!,POLICE,4,1,0,MANQUE_CONTEXTE
Vite police!,POLICE,2,3,4,MANQUE_LIEU
Appels uniques,POLICE,1,1,0,MANQUE_CONTEXTE
Ça saigne!,POLICE,3,2,4,MANQUE_LIEU
Aide immédiate pour hypothermie!,ASSISTANCE SOCIALE,4,1,0,MANQUE_LIEU
"SDF hypo, aide vite!",ASSISTANCE SOCIALE,4,1,0,MANQUE_LIEU
"SDF hypothermie, où est la ambulance?",ASSISTANCE SOCIALE,4,1,0,MANQUE_LIEU
"SDF hypothermie, aide immédiate!",ASSISTANCE SOCIALE,4,1,0,MANQUE_LIEU
Intrusion serveur,CYBERSÉCURITÉ,4,1,0,MANQUE_LIEU
Serveur hacké,CYBERSÉCURITÉ,3,2,2,MANQUE_IDENTIFIANT
DDoS alerte,CYBERSÉCURITÉ,4,1,0,MANQUE_LIEU
Intrusion suspecte,CYBERSÉCURITÉ,2,2,2,MANQUE_SYMPTOMES
Accès non autorisé,CYBERSÉCURITÉ,3,1,0,MANQUE_LIEU
Coupée,RISQUES ENVIRONNEMENTAUX,3,2,2,MANQUE_SYMPTOMES
Sauvez-nous,RISQUES ENVIRONNEMENTAUX,4,2,4,MANQUE_CONTEXTE
Quelle heure est-il ?,NON_URGENT,1,1,0,MANQUE_CONTEXTE
Quelle est la météo aujourd'hui ?,NON_URGENT,1,1,0,MANQUE_CONTEXTE
Je ne reçois pas de réponse.,NON_URGENT,2,1,0,MANQUE_MESSAGE_ERREUR
Il fait très chaud ici.,NON_URGENT,1,1,0,MANQUE_CONTEXTE
La connexion est très faible.,NON_URGENT,1,1,0,MANQUE_CONTEXTE
"Enfant seul, rôde dans la rue.",POLICE,4,1,0,MANQUE_LIEU
"Nappe froide, enfant rôde.",POLICE,4,1,0,MANQUE_LIEU
"Enfant seul, rôde ici.",POLICE,4,1,0,MANQUE_LIEU
"Coupure profonde, blessure grave.",MÉDICAL,4,1,0,MANQUE_LIEU
"Blessure critique, aide immédiate.",MÉDICAL,4,1,0,MANQUE_LIEU
"Coupure profonde, besoin de secours.",MÉDICAL,4,1,0,MANQUE_LIEU
"Blessure grave, aide rapidement.",MÉDICAL,4,1,0,MANQUE_LIEU
"Coupure profonde, urgente!",MÉDICAL,4,1,0,MANQUE_LIEU
Trouvez-moi dans les bâtiments!,ASSISTANCE SOCIALE,3,1,0,MANQUE_LIEU
SDF hypothermie! Urgent!,ASSISTANCE SOCIALE,4,1,0,MANQUE_LIEU
Aide à la personne froide!,ASSISTANCE SOCIALE,3,1,0,MANQUE_LIEU
SDF hypothermie! Besoin d'aide!,ASSISTANCE SOCIALE,4,1,0,MANQUE_LIEU
Panique! Sauvez mon chien!,ANIMALIER,4,3,2,MANQUE_LIEU
Mon chat a disparu! Urgent!,ANIMALIER,4,3,2,MANQUE_LIEU
Aie aie! Mon poisson a fugué!,ANIMALIER,4,3,2,MANQUE_LIEU
Boum! Mon rat est blessé!,ANIMALIER,4,3,2,MANQUE_LIEU
Mon oiseau volé! Alerte!,ANIMALIER,4,3,2,MANQUE_LIEU
Feu dans la cuisine ?,POMPIER,4,1,0,MANQUE_LIEU
Alarme ! Feu dans l'appartement.,POMPIER,4,1,0,MANQUE_LIEU
Feu ! Cuisine en feu !,POMPIER,4,1,0,MANQUE_LIEU
Alarme de cuisine ?,POMPIER,4,1,0,MANQUE_LIEU
Départ immédiat feu cuisine,POMPIER,4,1,0,MANQUE_LIEU
"Feu de cuisson grave, sortez immédiatement",POMPIER,4,1,0,MANQUE_LIEU
"Incendie cuisson critique, action rapide nécessaire",POMPIER,4,1,0,MANQUE_LIEU
"Feu de cuisson intense, évacuation immédiate recommandée",POMPIER,4,1,0,MANQUE_LIEU
"Incendie cuisson risqué, mobilisation immédiate requise",POMPIER,4,1,0,MANQUE_LIEU
Réseau éteint! Aide immédiate!,DIGITAL SUPPORT,4,1,0,MANQUE_LIEU
Problème réseau! Urgent!,DIGITAL SUPPORT,3,2,4,MANQUE_CONTEXTE
Mon ordinateur ne fonctionne pas!,DIGITAL SUPPORT,2,1,0,MANQUE_LIEU
Réseau partagé inaccessible!,DIGITAL SUPPORT,3,2,4,MANQUE_CONTEXTE
Perte internet! Besoin d'aide!,DIGITAL SUPPORT,3,2,4,MANQUE_CONTEXTE
"Pylone tombe, aide-moi!",ÉNERGIE & INFRASTRUCTURES,4,1,0,MANQUE_LIEU
"La lumière s'éteint, où suis-je?",ÉNERGIE & INFRASTRUCTURES,4,1,0,MANQUE_LIEU
Attention! Pylone cassé!,ÉNERGIE & INFRASTRUCTURES,4,1,0,MANQUE_LIEU
"Pylone s'effondre, vite!",ÉNERGIE & INFRASTRUCTURES,4,1,0,MANQUE_LIEU
La lumière tombe! Urgent!,ÉNERGIE & INFRASTRUCTURES,4,1,0,MANQUE_LIEU
Manque d'eau,SERVICES URBAINS,2,3,4,MANQUE_CONTEXTE
"Pizza erronée, veuillez annuler",NON_URGENT,1,1,0,MANQUE_LIEU
"Erreur commande pizza, merci de corriger",NON_URGENT,1,1,0,MANQUE_LIEU
"Commande pizza fausse, annulez-la s'il vous plaît",NON_URGENT,1,1,0,MANQUE_LIEU
"Erreur pizza, veuillez la corriger",NON_URGENT,1,1,0,MANQUE_LIEU
