texte_historique,domaine,impact,urgence,statut_friction_final,question_bot
"Fuite de données massives détectée sur un forum de hackers, originaire de nos serveurs.",INFRA,4,4,COMPLET,
"Pic de charge inattendu sur l'API de paiement, timeout en cascade.",INFRA,3,3,COMPLET,
"Salut, j'ai besoin d'aide avec une personne qui frappe les passagers dans le métro. C'est vraiment stressant.",POLICE,4,3,COMPLET,
"Je suis désolé, mais il y a quelqu'un qui bloque la circulation en plein carrefour. Ça rend tout le monde nerveux.",POLICE,3,2,COMPLET,
"J'ai reçu une menace de mort par SMS. Mon enfant est dans les bras, tu comprends bien.",POLICE,4,4,COMPLET,
Il y a un drone suspect qui survole une zone militaire depuis hier. Ça me rend vraiment mal à l'aise.,POLICE,3,2,COMPLET,
Je vois un véhicule suspect devant une école depuis hier. Le moteur tourne sans arrêt. Il me rend vraiment stressé.,POLICE,4,3,COMPLET,
"Bonjour, j'ai un problème avec l'ascenseur de charge. Il est bloqué et il y a une palette à mi-hauteur qui bloque le couloir.",MATÉRIEL,3,2,COMPLET,
"Je suis désolé, mais il y a eu une rupture d'un flexible hydraulique haute pression sur la presse. Mon travail est en retard.",MATÉRIEL,4,3,COMPLET,
Le scanner médical IRM est en surchauffe et les patients en attente ont été replanifiés. Il faut que vous verifiez rapidement.,MATÉRIEL,2,4,COMPLET,
"L'ascenseur de charge est bloqué à nouveau, il y a une palette à mi-hauteur qui bloque le couloir. C'est urgent.",MATÉRIEL,4,3,COMPLET,
J'ai entendu un bruit de roulement métallique suspect sur l'extracteur d'air principal. Il faut que vous vérifiiez rapidement.,MATÉRIEL,3,2,COMPLET,
Je viens de perdre mes données en prod. J'ai fait une erreur et je dois tout récupérer.,INFRA,4,3,COMPLET,
"Madame Dupont, mon ascenseur bloque avec une palette à mi-hauteur. Il y a beaucoup de bruit en bas.",MATÉRIEL,4,3,COMPLET,
"Monsieur Martin, mon robot de soudure est déréglé. Cordon hors tolérance, série entière à revoir. Vent violent sur le micro.",MATÉRIEL,3,2,COMPLET,
"Monsieur Dubois, mon imprimante 3D de prototypage s'enflamme suite à un court-circuit. Il y a beaucoup de bruit.",MATÉRIEL,4,4,COMPLET,
"Madame Gauthier, mon robot de soudure est déréglé. Cordon hors tolérance, série entière à revoir. Tu es caché.",MATÉRIEL,3,2,COMPLET,
"Monsieur Lefebvre, mon écran de monitoring médical s'éteint pendant une intervention. Sirènes de police en passant.",MATÉRIEL,4,3,COMPLET,
"Bonjour, c'est Jean. J'ai un problème avec mon chariot élévateur dans l'entrepôt. Il y a du bruit de la musique de la boîte de nuit qui m'aide à ne pas paniquer mais il est impossible d'y faire attention.",MATÉRIEL,4,3,COMPLET,
"Salut, je suis Marie. Mon générateur de secours ne veut pas démarrer et il fait vraiment froid ici. Je suis dans une pièce vide avec mon téléphone qui a le micro coupé par le vent.",MATÉRIEL,3,4,COMPLET,
"Hey, je suis Thomas. Mon capteur de température est défectueux sur une cuve de produits inflammables. Il fait très chaud et le vent m'empêche d'écouter mon téléphone.",MATÉRIEL,4,3,COMPLET,
"Salut, c'est Sophie. J'ai une explosion d'une batterie de chariot élévateur dans l'entrepôt. C'est très dangereux et il y a du bruit de la musique qui m'aide à ne pas paniquer.",MATÉRIEL,4,3,COMPLET,
"Bonjour, je suis Marc. Mon convoyeur de production est arrêté et il y a un bouchon sur toute la chaîne. J'ai besoin de le résoudre rapidement car mon téléphone est à 2%.",MATÉRIEL,4,3,COMPLET,
"Salut! Y a une inondation rapide au rez-de-chaussée après l'orage. L'eau monte vite. J'ai du mal à me connecter, tu dois parfois te répéter.",POMPIER,4,3,COMPLET,
"Salut! Y a eu un accident de la route. Le véhicule est retourné et il y a une fuite de carburant. Je suis en train de courir, je suis essoufflé et on entend mes pas saccadés.",POMPIER,3,2,MANQUE_LIEU,Sur quelle route ou à quelle hauteur s'est produit l'accident ?
Salut! Y a une fuite d'eau massive dans un parking souterrain. Des véhicules sont immergés. Il y a plusieurs personnes autour qui parlent en même temps.,POMPIER,4,3,COMPLET,
Salut! Y a une odeur de brûlé persistante dans un immeuble sans source visible. La musique de la boîte de nuit est très forte en arrière-plan.,POMPIER,2,1,COMPLET,
Salut! Y a une personne coincée sur un toit après avoir tenté de fuir un incendie. La batterie de mon téléphone est à 2%. Je suis très pressé.,POMPIER,4,4,COMPLET,
"Salut les pompiers ! C'est Jean. J'ai une fuite de produit chimique dans le laboratoire du lycée Rue des Anglais, picotements aux yeux.",POMPIER,4,4,COMPLET,
"Salut ! C'est Marie. Il y a un éboulement de terrain sur la route départementale, le signal est intermittent dans l'ascenseur.",POMPIER,3,4,COMPLET,
"Salut les gars, c'est Thomas. Il y a une explosion de gaz dans le sous-sol d'un immeuble, mur fissuré.",POMPIER,4,4,COMPLET,
"Salut ! C'est Sophie. J'ai un feu de véhicule électrique sur le parking souterrain, fumée noire.",POMPIER,4,4,COMPLET,
"Salut les pompiers ! C'est Marc. Il y a un feu dans une grange avec des animaux, j'habite au 12 Place des Girondins.",POMPIER,4,4,COMPLET,
"Non-Françophone débrouillard : Salut! Je suis désolé pour l'inconvénient. Mon petit ne veut pas se coucher, il dit qu'il est perdu et qu'on a pris les mauvaises routes. Il pleure tellement que je ne peux pas faire quoi que ce soit. Je voudrais vous dire que tout va bien, mais j'ai besoin d'aide pour le calmer.",POLICE,3,4,COMPLET,
Il y a un véhicule sur la route qui est renversé. Il fuit du carburant.,POMPIER,3,3,COMPLET,
Un cheval est embourbé dans un marécage. Il s'enfonce.,POMPIER,4,4,COMPLET,
Un feu est sur un véhicule électrique dans un parking souterrain. Il y a beaucoup de fumée noire.,POMPIER,4,4,COMPLET,
Il fait pleuvoir et il y a des compteurs sous-sol immergés. Il peut y avoir un risque d'électrocution.,POMPIER,3,3,COMPLET,
"Bonjour, je suis [Prénom] et j'ai un problème avec mon serveur. Il semble que le quota de disque soit atteint et les logs ne s'écrivent plus.",INFRA,4,3,COMPLET,
"Excusez-moi, j'entends du bruit de cris et des coups venant de l'appartement juste au-dessus. Il y a sûrement une situation grave.",POLICE,4,4,COMPLET,
"Bonjour, j'ai remarqué que ma voiture ait la vitre brisée ce matin. Il y a des objets sur le trottoir et je ne sais pas s'il est sûr de rouler.",POLICE,3,2,MANQUE_LIEU,Sur quelle route ou à quel endroit vous trouvez-vous en ce moment ?
Je crois qu'il y a quelqu'un qui bloque la circulation en plein carrefour. Il est ivre et fait beaucoup de bruit.,POLICE,3,2,MANQUE_LIEU,Quelle est l'adresse ou le lieu précis de l'incident ?
Il y a quelqu'un qui filme les entrées d'un bâtiment sensible de manière répétée. Je crois qu'il s'agit de quelque chose de grave.,POLICE,4,3,COMPLET,
Je suis une personne technique et je suis ici pour aider. J'ai reçu un appel concernant un enfant seul dans la rue depuis deux heures. Il pleure et ne sait pas où il habite.,POLICE,4,4,COMPLET,
"Salut! Mon chariot élévateur a un frein défaillant. C'est dans l'entrepôt de produits chimiques. On est dans un bureau silencieux, donc on ne doit pas faire de bruit. Je suis désolé pour le désagrément.",MATÉRIEL,4,3,COMPLET,
"Bonjour, j'ai un problème avec mon badge de sécurité. Il est perdu dans les transports et je ne sais pas comment entrer à nouveau dans la zone sécurisée.",ACCÈS,3,2,MANQUE_LIEU,À quelle porte ou à quel accès le badge ne fonctionne-t-il pas ?
"Salut, je suis en retard et mon badge ne fonctionne pas. Mon enfant est ici et il veut entrer.",ACCÈS,2,3,COMPLET,
"Bonjour, mon agent de sécurité n'est pas là depuis une demi-heure et j'ai besoin d'entrer dans la zone sécurisée.",ACCÈS,3,4,COMPLET,
"Salut, j'ai un dépassement du temps d'ouverture. Mon badge est à jour mais je ne peux pas entrer.",ACCÈS,2,3,COMPLET,
"Bonjour, mon code d'accès est noté sur un post-it visible et je ne peux pas entrer.",ACCÈS,3,4,COMPLET,
"Bonjour, je suis Marie. Ma imprimante 3D est en feu et elle a soudainement éclaté ! J'ai besoin d'aide immédiate pour éviter un incendie.",MATÉRIEL,4,4,COMPLET,
"Salut ! Ça va? Mon laser de découpe est décalibré et ça brûle le bois! Je suis vraiment stressé, c'est grave.",MATÉRIEL,3,4,COMPLET,
"Salut, bonjour. Mon climatiseur ne veut plus démarrer ! C'est grave, nous sommes en production et tout le monde est dans la salle ISO5.",MATÉRIEL,4,3,COMPLET,
"Je suis désolé, mais mon générateur de secours ne veut pas démarrer! Je conduis et il fait très chaud à l'intérieur du véhicule.",MATÉRIEL,3,4,COMPLET,
"Bonjour, bonjour. Mon climatiseur de salle blanche est en panne et la salle ISO5 n'est plus conforme aux normes !",MATÉRIEL,4,3,COMPLET,
"Monsieur Dupont, personne coincée dans une voiture accidentée sur l'autoroute, véhicule qui fume. Je suis un enfant seul et il y a beaucoup de bruit de fond (circulation, alarmes).",POMPIER,4,4,COMPLET,
"Madame Martin, câble électrique tombé au sol après tempête, étincelles visibles. Je suis un passant pressé et la musique de boîte de nuit est très forte en arrière-plan.",POMPIER,3,3,COMPLET,
"Monsieur Dubois, fumée qui sort d'une bouche d'égout en pleine rue. Je suis un témoin choqué et je suis dans un tunnel ou un parking souterrain avec un écho énorme.",POMPIER,2,2,COMPLET,
"Madame Durand, fuite de produit chimique inconnu dans un laboratoire de lycée, picotements aux yeux. Je suis un individu sous le choc et je suis dans un tunnel ou un parking souterrain avec un écho énorme.",POMPIER,3,3,COMPLET,
"Monsieur Bois, feu de poubelle qui commence à atteindre une façade d'immeuble. Je suis un individu sous le choc et je suis dans un tunnel ou un parking souterrain avec un écho énorme.",POMPIER,4,4,COMPLET,
"Bonjour, je suis Jeanne. J'ai une grave panne dans mon datacenter. Il est complètement éteint. Les onduleurs tiennent 20 minutes.",INFRA,4,4,COMPLET,
"Je suis au transformateur de l'avenue Émile Zola. Il y a des arcs électriques partout et je suis vraiment en panique ! Mon téléphone ne fonctionne pas, j'ai besoin d'aide immédiate !",POMPIER,4,4,COMPLET,
"Il y a une odeur de brûlé dans le quartier, mais je ne vois pas d'origine. Mon téléphone est mauvais, quelqu'un doit venir vite !",POMPIER,3,4,COMPLET,
"Un câble électrique est tombé dans le parc des Jardins. Il y a des étincelles et je suis un peu inquiet. Mon téléphone ne fonctionne pas, qu'est-ce que vous faites ?",POMPIER,2,3,COMPLET,
"Il y a un feu de cheminée dans le toit du bâtiment. Des flammes visibles et je dois partir rapidement. Il est très bruit, vraiment !",POMPIER,4,4,COMPLET,
"Le plancher de mon bureau a effondré et une personne est tombée en dessous. Il est calme ici, je ne sais pas où chercher l'aide.",POMPIER,4,4,COMPLET,
"J'ai un groupe électrogène qui consomme anormalement, le réservoir est quasi vide. J'ai besoin d'aide immédiatement.",MATÉRIEL,4,4,COMPLET,
"Monsieur Dupont, il y a une cuisine en feu dans le quartier du Moulin Rouge. Les flammes sont très grandes et se propagent au rideau. Il est actuellement à l'hôpital.",,4,4,COMPLET,
"Madame Martin, il y a un effondrement partiel d'un plancher dans le sous-sol de l'immeuble du Carré des Arts. Une personne est tombée et elle ne bouge plus.",,4,4,COMPLET,
"Monsieur Lefebvre, il y a un accident de la route avec un véhicule retourné et une fuite de carburant sur le boulevard des Tulipes. Je suis juste en voiture et je ne peux pas arrêter.",,3,4,MANQUE_LIEU,Pouvez-vous préciser votre localisation ou l'endroit exact où se produit l'incident ?
"Madame Durand, il y a une fuite d'eau massive dans un parking souterrain du Centre Commercial des Lumières. Des véhicules sont immergés et les gens s'échappent en panique.",,4,4,COMPLET,
"Monsieur Moreau, il y a un ouvrier enseveli partiellement sur un chantier à l'adresse de la Rue des Roses. Il est probablement blessé mais pas inconscient.",,3,4,MANQUE_LIEU,Pouvez-vous préciser votre localisation ou l'endroit exact où se produit l'incident ?
"Salut, bonjour. Je suis Jean Dupont. Mon ascenseur est coincé depuis 45 minutes et il fait super chaud dans là-dedans. J'ai des mains occupées, j'ai une petite fille avec moi. On a tellement peur. Avez-vous des nouvelles de mon ascenseur ? Merci beaucoup !",POMPIER,4,4,COMPLET,
"Bonsoir, c'est Marie Martin. Mon véhicule s'est retourné sur la route et il y a un fuit de carburant. Je suis dans les toilettes d'un immeuble pour ne pas être entendu. Est-ce que quelqu'un peut venir me aider ? Merci !",POMPIER,3,3,COMPLET,
"Salut, bonjour. Je suis Michel Dubois et il y a une fuite d'eau massive dans le parking souterrain de l'adresse 12 Rue des Petits Champs. Des véhicules sont immergés. On est vraiment en panne ! Est-ce que vous pouvez venir aider ? Merci beaucoup !",POMPIER,4,4,COMPLET,
"Bonsoir, c'est Sophie Durand. Nous avons une inondation dans le sous-sol de l'adresse 5 Avenue des Lacs et il y a des compteurs immergés. La batterie de mon téléphone est à 2%. Est-ce que quelqu'un peut venir aider rapidement ? Merci !",POMPIER,3,3,COMPLET,
"Salut, bonjour. Je suis Jean-Pierre Rousseau et il y a un incendie dans la cuisine de l'adresse 21 Rue des Petites Etoiles. Les flammes se propagent au rideau. J'ai des mains occupées avec une blessure compressée et je dois prendre soin d'un enfant. Est-ce que vous pouvez venir rapidement ? Merci beaucoup !",POMPIER,4,4,COMPLET,
"Allo ? C'est Jean. Nous avons une attaque DDoS en cours sur notre site. Il absorbe 800Gbps, et le CDN commence à s'éroder.",INFRA,4,4,COMPLET,
"Bonjour, c'est Sophie. Mon quota de disque est plein sur le serveur critique et les logs ne s'écrivent plus.",INFRA,3,2,COMPLET,
"Salut, je suis Marie. Le failover automatique ne s'est pas déclenché lors de la panne hier soir.",INFRA,2,3,COMPLET,
"Salut, c'est Lucas. Une coupure de fibre majeure a été causée par un engin de chantier devant le siège.",INFRA,3,2,COMPLET,
"Allo, c'est Paul. Le service DNS interne est indisponible et tous les services deviennent inaccessibles.",INFRA,4,4,COMPLET,
"Bonjour, c'est Jean. Je suis à la recherche d'un technicien pour mon laser de découpe industrielle qui ne fonctionne pas correctement. J'ai besoin d'aide immédiatement car il a déclenché un incendie sur le bois. Merci!",MATÉRIEL,4,4,COMPLET,
"Salut, j'ai besoin d'aide pour mon équipement qui fonctionne hors de ses spécifications. Je suis dans une situation dangereuse et je dois chuchoter. Merci!",MATÉRIEL,3,4,COMPLET,
"Bonjour, mon robot de soudure est déréglé et les cordons sont hors tolérance. J'ai besoin d'aide pour revoir la série entière. Il fait très froid ici, merci!",MATÉRIEL,3,3,COMPLET,
"Salut, le capteur de température sur ma cuve de produits inflammables est défectueux. J'ai du mal à me connecter au téléphone et je dois parfois m'excuser. Merci!",MATÉRIEL,2,3,COMPLET,
"Bonjour, j'ai un ascenseur de charge bloqué avec une palette à mi-hauteur qui bloque un couloir. Je suis dans un tunnel et il y a beaucoup d'écho. Merci!",MATÉRIEL,2,3,COMPLET,
"Salut mec, j'ai perdu mon badge de sécurité. J'ai besoin d'aller dans la zone rouge là-bas mais je ne sais pas comment faire.",ACCÈS,3,3,COMPLET,
Salut ! J'ai un gros souci avec le lecteur de badge à l'entrée. Il a été saboté par des glues ou des fils coupés. Je suis dans le parking souterrain et il y a vraiment un écho.,ACCÈS,4,4,COMPLET,
"Bonjour, j'ai une panne avec le système d'interphonie. Les visiteurs attendent sous la pluie depuis une heure déjà ! Je suis dans un ascenseur et le signal est intermittent.",ACCÈS,3,2,COMPLET,
"Salut, mon agent de sécurité n'est pas là depuis 30 minutes. Je suis très pressé et ma batterie est à 2% !",ACCÈS,4,4,COMPLET,
"Je suis désolé, mais j'ai perdu ma clé maîtresse d'un étage entier après un déménagement de bureau. Je suis dans le couloir et il y a plein de gens autour.",ACCÈS,3,2,COMPLET,
"Bonjour, c'est Jean Dupont. J'ai un badge actif pour un ancien prestataire parti depuis 6 mois. Je suis ici pour accéder à mon bureau. Merci.",ACCÈS,2,2,COMPLET,
"Je suis Marie Martin, j'ai perdu mon badge de sécurité dans les transports et je voudrais accéder à une zone sensible. Je suis ici dans un ascenseur avec des signaux interrompus.",ACCÈS,3,2,MANQUE_LIEU,À quelle porte ou à quel accès le badge ne fonctionne-t-il pas ?
