texte_historique,domaine,impact,urgence,statut_friction_final,question_bot
"Ma femme a chuté dans l'escalier. Elle a mal à la cheville, gonflement visible. 38 ans, pas d'antécédent. Nous sommes chez nous au 12 rue Gambetta, Bordeaux. Il y a beaucoup de bruit de fond.",MÉDICAL,2,2,COMPLET,
"Un groupe d'individus s'en prend à une personne seule. Je chuchote, je suis caché.",POLICE,4,4,MANQUE_NOMBRE_INDIVIDUS,Combien sont-ils dans le groupe ? La victime est-elle à terre ou se défend-elle encore ?
Il y a une dame qui est tombée dans la rue. Je tremble en appelant.,MÉDICAL,2,3,MANQUE_ZONE_CORPS,Où s'est-elle blessée lors de la chute ? Saignements visibles ?
Un ancien employé essaie d'entrer avec son badge. J'ai du mal à parler.,ACCÈS,3,3,MANQUE_HABILITATION,Le badge est-il toujours actif dans le système ? Depuis quand cet employé a-t-il quitté la société ?
"Cambriolage terminé, suspect parti direction nord, homme blanc environ 30 ans, capuche noire. Il y a beaucoup de bruit de fond.",POLICE,2,2,MANQUE_LIEU,À quelle adresse a eu lieu le cambriolage ? J'envoie une patrouille.
On vient de me voler mon sac dans la rue.,POLICE,2,2,MANQUE_DESCRIPTION_SUSPECT,Le voleur est-il encore visible ? Quelle direction a-t-il prise et comment est-il habillé ?
Mon badge ne fonctionne plus. La connexion est mauvaise.,ACCÈS,2,2,MANQUE_TYPE_ERREUR_ACCES,"Le badge est-il rejeté avec un bip rouge, ou le lecteur ne réagit-il pas du tout ?"
"Odeur de gaz très forte dans l'immeuble, résidents évacués, aucune flamme visible. Je chuchote, je suis caché.",POMPIER,3,4,MANQUE_LIEU,Quelle est l'adresse de l'immeuble pour couper l'alimentation en gaz ?
"Je ressens une douleur soudaine et forte. Je chuchote, je suis caché.",MÉDICAL,3,3,MANQUE_ZONE_CORPS,À quel endroit précisément ressentez-vous cette douleur ?
"Je me suis blessé il y a quelques minutes. Je chuchote, je suis caché.",MÉDICAL,2,2,MANQUE_ZONE_CORPS,Quelle partie du corps a été touchée ?
"J'ai une douleur thoracique intense avec irradiation dans le bras gauche. J'ai 62 ans, antécédents cardiaques. Je suis au 15 rue Pasteur à Lyon. Mon téléphone est presque déchargé.",MÉDICAL,4,4,COMPLET,
Des gens se battent à la sortie de la boîte de nuit. Je tremble en appelant.,POLICE,3,3,MANQUE_NOMBRE_INDIVIDUS,Combien d'individus sont impliqués en tant qu'agresseurs et combien en tant que victimes ?
"Bonjour, un appartement brûle au 3ème étage, alarme déclenchée.",POMPIER,4,4,MANQUE_EVACUATION,"L'immeuble a-t-il été évacué ? Les résidents ont-ils pu sortir, ou des gens restent-ils bloqués ?"
J'ai reçu un coup à la tête. Il y a beaucoup de bruit de fond.,MÉDICAL,3,3,MANQUE_SYMPTOMES,"Avez-vous perdu connaissance, même brièvement ? Avez-vous des vertiges ou des vomissements ?"
"Bonjour, je crois que mon copain a fait une crise de quelque chose. Je suis essoufflé.",MÉDICAL,3,3,MANQUE_ZONE_CORPS,D'accord. Où votre copain a-t-il mal ou qu'est-ce qui vous a alerté sur lui ?
Notre site web est totalement inaccessible depuis ce matin. Mon téléphone est presque déchargé.,INFRA,3,3,MANQUE_CODE_ERREUR,"Quelle erreur HTTP s'affiche ? 502, 503, timeout ? Le serveur répond-il au ping ?"
"La dame tombée dans la rue a la jambe déformée, saignement, 70 ans environ.",MÉDICAL,3,3,MANQUE_LIEU,"À quel endroit de la ville se trouve-t-elle ? La rue, un monument proche ?"
Mon mari a chuté et ne bouge plus.,MÉDICAL,4,4,MANQUE_CONSCIENCE,Votre mari répond-il ? Approchez votre oreille de sa bouche : respirez-vous son souffle ?
Accès refusé sur une porte sécurisée. La connexion est mauvaise.,ACCÈS,2,2,MANQUE_TYPE_ERREUR_ACCES,S'agit-il d'un accès physique (badgeuse) ou logique (applicatif) ? Quelle porte ou système est concerné ?
Mon badge ne fonctionne plus.,ACCÈS,2,2,MANQUE_TYPE_ERREUR_ACCES,"Le badge est-il rejeté avec un bip rouge, ou le lecteur ne réagit-il pas du tout ?"
"Je me suis coupé au pouce en cuisinant, coupure profonde 3 cm, saignement important malgré compression. 35 ans, pas de traitement anticoagulant. Chez moi, 7 rue des Capucines, Rennes. La connexion est mauvaise.",MÉDICAL,2,3,COMPLET,
"Mon père souffre énormément au ventre, fièvre 39, 67 ans, diabétique. Mon téléphone est presque déchargé.",MÉDICAL,3,3,MANQUE_LIEU,Quelle est l'adresse de votre père pour que les secours puissent venir ?
"J'ai très mal, c'est insupportable. Je suis essoufflé.",MÉDICAL,2,3,MANQUE_ZONE_CORPS,À quel endroit du corps ressentez-vous la douleur ou avez-vous été blessé ?
"J'ai mal à l'épaule, je ne peux plus lever le bras.",MÉDICAL,2,2,MANQUE_SYMPTOMES,Y a-t-il une déformation ou une plaie ouverte ? Pouvez-vous bouger les doigts ?
"Notre ligne fibre principale est coupée, code ERR_CONNECTION_REFUSED.",INFRA,3,3,MANQUE_PERIMETRE_IMPACT,"Quel est le périmètre de la coupure : un seul bâtiment, plusieurs sites, ou toute l'entreprise ?"
"Notre serveur principal hébergeant les fichiers client est complètement HS, erreur matérielle. J'ai du mal à parler.",INFRA,4,4,MANQUE_SAUVEGARDE,Avez-vous une sauvegarde récente ? Quelle est la dernière date de backup vérifiée fonctionnelle ?
Un prestataire externe demande accès à notre salle serveurs.,ACCÈS,3,3,MANQUE_HABILITATION,Dispose-t-il d'un bon d'intervention signé par un responsable interne ? Quelle entreprise représente-t-il ?
"Fuite de gaz importante 8 avenue Pasteur Toulouse. Odeur très forte, immeuble de 5 étages. Résidents en cours d'évacuation. Aucune flamme visible pour l'instant.",POMPIER,3,4,COMPLET,
Mon conjoint vient de me frapper et a quitté l'appartement. Je suis essoufflé.,POLICE,3,3,MANQUE_STATUT_VICTIME,Êtes-vous blessé(e) ? Avez-vous besoin d'une ambulance en plus de la police ?
Il y a un incendie dans une zone industrielle près d'ici.,POMPIER,4,4,MANQUE_MATIERE_DANGEREUSE,"Savez-vous si des matières inflammables, des produits chimiques ou du gaz sont stockés dans ce bâtiment ?"
"Mon père souffre énormément, il est plié en deux, douleur au ventre.",MÉDICAL,3,3,MANQUE_SYMPTOMES,"Votre père a-t-il de la fièvre, vomit-il ? La douleur est-elle apparue soudainement ou progressivement ?"
"Mon voisin M. Bernard a l'air de faire un AVC : visage qui tombe à droite, bras gauche qui pend. Environ 70 ans. Je suis devant sa porte, immeuble Le Cèdre, 3 rue des Acacias, Rennes. Il y a beaucoup de bruit de fond.",MÉDICAL,4,4,COMPLET,
"Mon copain a fait une crise, il tremble, il est à la poitrine. Je suis essoufflé.",MÉDICAL,4,4,MANQUE_CONSCIENCE,Est-ce qu'il vous répond quand vous lui parlez ? Ses yeux sont-ils ouverts ?
"Incendie dans l'école primaire, alarme déclenchée. Il y a beaucoup de bruit de fond.",POMPIER,4,4,MANQUE_PERSONNES_PIEGES,Les enfants et le personnel ont-ils pu évacuer ? Y a-t-il encore du monde à l'intérieur ?
Mon père ne se sent pas bien du tout depuis ce matin. J'ai du mal à parler.,MÉDICAL,2,2,MANQUE_ZONE_CORPS,À quel endroit du corps votre père ressent-il la douleur ou qu'est-ce qui vous inquiète ?
Ma mère dit qu'elle a une douleur dans le bras gauche et dans la poitrine.,MÉDICAL,4,4,MANQUE_SYMPTOMES,"Est-ce que votre mère ressent aussi une oppression, des sueurs ou des nausées ?"
Mon ami a reçu un violent coup à la tête. La connexion est mauvaise.,MÉDICAL,3,3,MANQUE_SYMPTOMES,A-t-il perdu connaissance ? Vomit-il ? Parle-t-il normalement ou semble-t-il confus ?
L'application de gestion ne répond plus. Je tremble en appelant.,INFRA,2,2,MANQUE_TYPE_PANNE,C'est une erreur côté application ou connexion réseau ? Tous les utilisateurs sont-ils touchés ?
Mon père ne se sent pas bien du tout depuis ce matin. La connexion est mauvaise.,MÉDICAL,2,2,MANQUE_ZONE_CORPS,À quel endroit du corps votre père ressent-il la douleur ou qu'est-ce qui vous inquiète ?
"Incendie de cuisine maîtrisé partiellement, fumée dense, tout le monde évacué, pas de blessé. Je chuchote, je suis caché.",POMPIER,3,3,MANQUE_LIEU,À quelle adresse se trouve le logement sinistré ?
"Le serveur de base de données est tombé, messages d'erreur SQL partout.",INFRA,4,4,MANQUE_PERIMETRE_IMPACT,Combien d'utilisateurs ou de services sont impactés ? Toute l'entreprise ou un site spécifique ?
"J'ai très mal, c'est insupportable. Il y a beaucoup de bruit de fond.",MÉDICAL,2,3,MANQUE_ZONE_CORPS,À quel endroit du corps ressentez-vous la douleur ou avez-vous été blessé ?
J'ai chuté et j'ai mal au dos. Je suis essoufflé.,MÉDICAL,2,2,MANQUE_SYMPTOMES,Ressentez-vous des fourmillements dans les membres ou avez-vous du mal à bouger ?
Mon fils a avalé quelque chose qui traînait dans le placard. Je suis essoufflé.,MÉDICAL,4,4,MANQUE_SYMPTOMES,Quel produit a-t-il avalé et en quelle quantité ? Vomit-il ? A-t-il l'air de suffoquer ?
"Violences conjugales, mon mari m'a blessée, il est parti, j'ai besoin d'aide. Je tremble en appelant.",POLICE,3,3,MANQUE_LIEU,Êtes-vous en sécurité ? Donnez-moi votre adresse pour envoyer du secours.
Un groupe d'individus s'en prend à une personne seule. Je tremble en appelant.,POLICE,4,4,MANQUE_NOMBRE_INDIVIDUS,Combien sont-ils dans le groupe ? La victime est-elle à terre ou se défend-elle encore ?
"Mon voisin M. Bernard a l'air de faire un AVC : visage qui tombe à droite, bras gauche qui pend. Environ 70 ans. Je suis devant sa porte, immeuble Le Cèdre, 3 rue des Acacias, Rennes. Je tremble en appelant.",MÉDICAL,4,4,COMPLET,
"Il y a une bagarre dans la rue, c'est très violent. J'ai du mal à parler.",POLICE,3,4,MANQUE_NOMBRE_INDIVIDUS,Combien de personnes se battent ? Y a-t-il des blessés à terre ?
"Un passant s'est effondré devant moi, il convulse.",MÉDICAL,4,4,MANQUE_SYMPTOMES,Depuis combien de temps convulse-t-il ? Connaissez-vous cet individu ? Respirez-vous près de lui ?
"Incendie appartement 3ème étage, 15 rue des Magnolias, Lyon 7ème. Flammes visibles depuis la rue. Immeuble évacué sauf famille au 4ème qui crie. Pas de produits dangereux connus. Il y a beaucoup de bruit de fond.",POMPIER,4,4,COMPLET,
"Mon père souffre énormément au ventre, il vomit et a de la fièvre. Je suis essoufflé.",MÉDICAL,3,3,MANQUE_ANTECEDENTS,Quel est l'âge de votre père ? A-t-il des problèmes digestifs connus ou prend-il des médicaments ?
Un ancien employé essaie d'entrer avec son badge. Je suis essoufflé.,ACCÈS,3,3,MANQUE_HABILITATION,Le badge est-il toujours actif dans le système ? Depuis quand cet employé a-t-il quitté la société ?
"Le serveur principal est en panne, les utilisateurs ne peuvent plus travailler. Mon téléphone est presque déchargé.",INFRA,4,4,MANQUE_CODE_ERREUR,Quel message d'erreur ou code s'affiche dans les logs ou sur les postes des utilisateurs ?
Bagarre avec armes blanches devant le collège Pasteur rue Lavoisier Toulouse. Deux blessés au sol. Quatre agresseurs ont fui direction parking. 15h30.,POLICE,4,4,COMPLET,
"J'ai avalé des médicaments, environ 15 comprimés, 45 ans. Je tremble en appelant.",MÉDICAL,4,4,MANQUE_LIEU,À quelle adresse se trouve la victime ? Les secours doivent arriver vite.
"La dame tombée dans la rue a la jambe déformée, saignement, 70 ans environ. Je tremble en appelant.",MÉDICAL,3,3,MANQUE_LIEU,"À quel endroit de la ville se trouve-t-elle ? La rue, un monument proche ?"
Mon voisin menace tout le monde dans le couloir. J'ai du mal à parler.,POLICE,3,4,MANQUE_ARME,Tient-il quelque chose à la main ? Est-il armé à votre connaissance ?
"Violences conjugales, mon mari m'a blessée, il est parti, j'ai besoin d'aide. La connexion est mauvaise.",POLICE,3,3,MANQUE_LIEU,Êtes-vous en sécurité ? Donnez-moi votre adresse pour envoyer du secours.
"Ma femme inconsciente, elle respire, 45 ans, pas d'antécédents connus. J'ai du mal à parler.",MÉDICAL,4,4,MANQUE_LIEU,Donnez-moi immédiatement votre adresse ou dites-moi où vous vous trouvez.
J'ai très mal à la poitrine. Il y a beaucoup de bruit de fond.,MÉDICAL,4,4,MANQUE_SYMPTOMES,Décrivez la douleur : irradie-t-elle vers le bras gauche ou la mâchoire ? Avez-vous du mal à respirer ?
"Vol à l'arraché place du Capitole Toulouse. Femme 60 ans attaquée par individu à vélo, sac volé. Individu direction rue Lafayette, vélo noir, homme brun 20 ans, blouson orange. Mon téléphone est presque déchargé.",POLICE,2,2,COMPLET,
"Bagarre au couteau, une personne à terre, saignement, deux agresseurs ont fui.",POLICE,4,4,MANQUE_LIEU,Où êtes-vous exactement ? La police et le SAMU arrivent.
"J'ai fait une chute, la cheville est déformée, 40 ans, pas d'allergie. Je suis essoufflé.",MÉDICAL,2,2,MANQUE_LIEU,À quelle adresse ou dans quel lieu vous trouvez-vous ?
"Il y a un incendie dans notre immeuble, de la fumée dense.",POMPIER,4,4,MANQUE_PROPAGATION,Le feu se propage-t-il ? À quel étage a-t-il démarré et gagne-t-il les étages supérieurs ?
Il y a une bagarre très violente en bas de mon immeuble. Il y a beaucoup de bruit de fond.,POLICE,3,4,MANQUE_ARME,"L'agresseur ou l'un des protagonistes est-il armé ? Couteau, arme à feu, ou autre objet ?"
Accès refusé sur une porte sécurisée. J'ai du mal à parler.,ACCÈS,2,2,MANQUE_TYPE_ERREUR_ACCES,S'agit-il d'un accès physique (badgeuse) ou logique (applicatif) ? Quelle porte ou système est concerné ?
"Ma mère est inconsciente, elle respire, poitrine et bras gauche douloureux.",MÉDICAL,4,4,MANQUE_ANTECEDENTS,"Quel est l'âge de votre mère ? Est-elle cardiaque, diabétique ou sous traitement anticoagulant ?"
Il y a un feu dans un garage avec des voitures.,POMPIER,3,3,MANQUE_MATIERE_DANGEREUSE,"Y a-t-il des réservoirs de carburant, de gaz ou des véhicules électriques dans ce garage ?"
Quelqu'un demande à entrer sans badge et prétend travailler ici.,ACCÈS,3,3,MANQUE_IDENTITE_DEMANDEUR,"Quel nom et service donne-t-il ? Ne l'autorisez pas à entrer, je vais vérifier son identité dans le système."
"Cambriolage terminé en mon absence au 18 avenue Victor Hugo Strasbourg. Vitre brisée, bijoux volés. Pas de suspect visible. Voisine a vu un homme blond 30 ans fuir vers le parking. La connexion est mauvaise.",POLICE,2,2,COMPLET,
Un groupe d'individus s'en prend à une personne seule. J'ai du mal à parler.,POLICE,4,4,MANQUE_NOMBRE_INDIVIDUS,Combien sont-ils dans le groupe ? La victime est-elle à terre ou se défend-elle encore ?
"Ma mère est inconsciente, elle respire, poitrine et bras gauche douloureux. J'ai du mal à parler.",MÉDICAL,4,4,MANQUE_ANTECEDENTS,"Quel est l'âge de votre mère ? Est-elle cardiaque, diabétique ou sous traitement anticoagulant ?"
Quelqu'un demande à entrer sans badge et prétend travailler ici. J'ai du mal à parler.,ACCÈS,3,3,MANQUE_IDENTITE_DEMANDEUR,"Quel nom et service donne-t-il ? Ne l'autorisez pas à entrer, je vais vérifier son identité dans le système."
"Vol à l'arraché place du Capitole Toulouse. Femme 60 ans attaquée par individu à vélo, sac volé. Individu direction rue Lafayette, vélo noir, homme brun 20 ans, blouson orange. La connexion est mauvaise.",POLICE,2,2,COMPLET,
"Attaque ransomware détectée sur le réseau interne du siège Paris 8ème. Fichiers chiffrés sur le NAS. Environ 30 postes touchés, production partiellement arrêtée. Sauvegarde externe non touchée à ce stade.",INFRA,4,4,COMPLET,
"Individu suspect observe les enfants dans le parc depuis 45 minutes, homme 40 ans, manteau gris. J'ai du mal à parler.",POLICE,3,3,MANQUE_LIEU,Quel parc exactement ? Donnez-moi le nom et l'adresse ou la ville.
"Douleur abdominale intense en bas à droite depuis 3h, nausées, fièvre 38.5. 19 ans, pas d'antécédent. Résidence universitaire, 12 rue du Campus, Montpellier. Mon téléphone est presque déchargé.",MÉDICAL,3,3,COMPLET,
"Mon fils 3 ans a avalé des produits ménagers, il vomit, pas d'allergie connue.",MÉDICAL,4,4,MANQUE_LIEU,"Donnez-moi votre adresse immédiatement, le SAMU arrive."
Quelqu'un a l'air de ne pas se sentir bien dans le métro.,MÉDICAL,2,2,MANQUE_ZONE_CORPS,Qu'est-ce que vous observez sur cette personne ? Parle-t-elle ? Tient-elle debout ?
"J'ai très mal, c'est insupportable. Mon téléphone est presque déchargé.",MÉDICAL,2,3,MANQUE_ZONE_CORPS,À quel endroit du corps ressentez-vous la douleur ou avez-vous été blessé ?
"J'ai très mal, c'est insupportable. La connexion est mauvaise.",MÉDICAL,2,3,MANQUE_ZONE_CORPS,À quel endroit du corps ressentez-vous la douleur ou avez-vous été blessé ?
"Bonjour, je crois que mon copain a fait une crise de quelque chose. Je chuchote, je suis caché.",MÉDICAL,3,3,MANQUE_ZONE_CORPS,D'accord. Où votre copain a-t-il mal ou qu'est-ce qui vous a alerté sur lui ?
"Mon fils de 4 ans a avalé peut-être 3 comprimés de paracétamol trouvés dans le sac à main. Il n'a pas d'allergie. Nous sommes au 8 passage de la Fontaine, Nantes. Je tremble en appelant.",MÉDICAL,4,4,COMPLET,
Quelqu'un a poignardé un homme dans la rue et a fui. Mon téléphone est presque déchargé.,POLICE,4,4,MANQUE_STATUT_VICTIME,La victime est-elle consciente ? Saignement important ? Avez-vous sécurisé sa plaie ?
"Badge prestataire Schneider Electric M. Dupont rejeté salle haute tension. Bon d'intervention signé DG validé. Date de prestation aujourd'hui 14h. Badgeuse porte B2. Je chuchote, je suis caché.",ACCÈS,2,2,COMPLET,
"J'ai fait une chute, la cheville est déformée, 40 ans, pas d'allergie.",MÉDICAL,2,2,MANQUE_LIEU,À quelle adresse ou dans quel lieu vous trouvez-vous ?
"Violences conjugales, mon mari m'a blessée, il est parti, j'ai besoin d'aide. Je tremble en appelant.",POLICE,3,3,MANQUE_LIEU,Êtes-vous en sécurité ? Donnez-moi votre adresse pour envoyer du secours.
Je me suis blessé il y a quelques minutes.,MÉDICAL,2,2,MANQUE_ZONE_CORPS,Quelle partie du corps a été touchée ?
